id,data,date,user_id,sentiment_class,Negative,Neutral,Positive
1342,I am having coffee and my bossreminds me of some work that needs to be done today,2022-04-13 22:49:52,8,Neutral,0.24862978,0.6849584,0.06641179
1343,It would mean that I ignored the situation too long and I did something wrong,2022-07-07 08:36:56,8,Neutral,0.015578171,0.69774705,0.28667483
1344,shame,2022-05-29 14:22:01,8,Neutral,0.8292304,0.16306053,0.007709066
1345,nerves,2022-07-21 19:54:58,8,Neutral,0.07980533,0.6985903,0.22160436
1346,She might think that I'm a loser and has no interest in me as a romantic partner,2021-11-21 17:30:56,8,Neutral,0.7431573,0.24356334,0.013279429
1347,I could be single for a long time.,2022-06-02 13:12:38,8,Neutral,0.8944499,0.09580597,0.009744234
1348,anxious,2021-12-22 13:58:59,8,Neutral,0.032156765,0.6580613,0.30978188
1349,Am I ever going to land a job?,2022-08-05 20:07:13,8,Neutral,0.743616,0.22461607,0.03176799
1350,I do not have the skills that others have,2022-06-24 15:07:43,8,Neutral,0.549136,0.41447538,0.036388643
1351,I lack social awareness,2022-07-30 19:09:24,8,Neutral,0.6573344,0.32691827,0.015747396
1352,It would make me feel worthless as a husband ,2022-02-04 20:16:19,8,Neutral,0.87025225,0.12316947,0.00657829
1353,"Let's be honest, nobody likes to be turned down. Nobody likes to be told that you're not sexually attractive, specially on a Saturday night.",2022-04-10 17:34:17,8,Neutral,0.7658094,0.194679,0.039511666
1354,I do not understand this decision making.,2022-04-05 10:19:19,8,Neutral,0.007180415,0.48607302,0.50674653
1355,I'll never have good relationships. ,2022-07-17 19:11:24,8,Neutral,0.5309938,0.4384728,0.030533403
1356,I FEEL VERY BAD BECAUSE WHEN WE CONSIDER A PERSON AS OUR CLOSE FRIEND AND WE PLAN TO GO OUT WITH THEM BUT THEY NEGLECT FOR THEIR WORK.,2022-01-10 17:54:30,8,Neutral,0.9181583,0.0736845,0.008157208
1357,I would try to work on how I interview to get over the rejection.,2022-03-16 21:41:27,8,Neutral,0.95837003,0.03813588,0.003494155
1358,it would say that I am a loser in life,2022-08-03 08:32:57,8,Neutral,0.30409747,0.4729693,0.22293328
1359,I might grow away from my family.,2021-12-07 07:56:58,8,Neutral,0.94221056,0.05481041,0.0029791186
1360,call them again and try to explain the sitution,2022-08-21 07:52:29,8,Neutral,0.8630934,0.12875637,0.0081502395
1361,I found a note on the kitchen table saying that my spouse wants to leave me and don't talk him out of it.,2022-05-20 07:08:19,8,Neutral,0.7187393,0.25593245,0.02532824
1362,I start a conversation with someone who is not interested.,2022-07-02 20:48:51,8,Neutral,0.9198718,0.073487945,0.006640292
1363,"\\\ doesn't make any sense\""""",2022-01-07 07:58:52,8,Neutral,0.43163934,0.5499592,0.01840143
1364,unloved,2021-11-27 01:21:51,8,Neutral,0.85732746,0.1369734,0.00569916
1365,She would find something that I can't change intolerable and I can do nothing to fix the situation.,2022-08-26 16:15:13,8,Neutral,0.9514551,0.04562675,0.0029181195
1366,I am taking my coffee break at work,2022-07-05 02:14:23,8,Neutral,0.9038563,0.0937275,0.002416253
1367,I've been sitting at my desk for a long time and I haven't been able to get anything done.,2022-08-03 18:44:31,8,Neutral,0.0060659456,0.33566302,0.6582711
1368,frustration ,2022-05-23 23:04:44,8,Neutral,0.8373152,0.15258615,0.010098619
1369,anticipation,2022-02-14 12:25:00,8,Neutral,0.5709473,0.36281443,0.066238254
1370,"I've expressed interest in a co-worker, asked them out, and gotten rejected",2022-06-20 07:03:38,8,Neutral,0.9754601,0.021185623,0.003354177
1371,I would lose my house.,2021-09-05 05:28:27,8,Neutral,0.82128584,0.16838257,0.010331633
1372,I don't know anyone at a party,2021-10-09 00:03:58,8,Neutral,0.7695626,0.21855164,0.01188567
1373,I would wonder why she left the way she did.,2021-09-23 20:05:51,8,Neutral,0.47877482,0.44432473,0.07690043
1374,I come home to find a note that my spouse is leaving me and I'm not try to change her mind.,2022-04-04 22:31:49,8,Neutral,0.5977955,0.3667556,0.035448875
1375,Perhaps I can not read people well after all.,2021-11-29 04:10:12,8,Neutral,0.0082728965,0.30090627,0.6908208
1376,I am having a bad case of writer's block.,2021-09-22 13:15:30,8,Neutral,0.7031404,0.25897384,0.03788579
1377,I would worry that I unknowingly offended them.,2022-06-09 22:24:28,8,Neutral,0.39736068,0.57362515,0.029014187
1378,"Nothing, I would accept the situation",2021-09-27 01:46:28,8,Neutral,0.72274864,0.24524471,0.03200664
1379,Annoyed,2022-03-16 03:13:19,8,Neutral,0.78956556,0.1924999,0.017934628
1380,My boss thinks I'm incompetent,2021-10-26 17:04:27,8,Neutral,0.90494436,0.08929807,0.0057575163
1381,i will lose them at the long run,2022-03-10 22:26:33,8,Neutral,0.0038331018,0.32303223,0.6731346
1382,I'm not likable.,2022-04-11 22:22:46,8,Neutral,0.13038912,0.58471406,0.28489685
1383,I got very upset last week when I realized that I had forgotten to fill out a required form and the date that the form was due had already passed.,2021-09-06 06:21:37,8,Neutral,0.655874,0.33312348,0.011002557
1384,I corrected the problem as soon as possible.,2022-05-21 14:10:36,8,Neutral,0.8021976,0.17753057,0.020271935
1385,I strike up a conversation with someone but he is giving me one word answers and then leaves to talk to someone else.,2021-10-12 09:23:17,8,Neutral,0.80836,0.17332697,0.018313041
1386,I got turned down for dinner.,2021-12-27 12:32:33,8,Neutral,0.55854726,0.38378233,0.057670407
1387,It will bleed negativity into other areas of my life.,2022-05-16 08:28:40,8,Neutral,0.71493834,0.2571563,0.02790538
1388,there has been many people who stopped being friends with me ,2021-12-20 04:22:55,8,Neutral,0.24428408,0.7132347,0.042481225
1389,"I was greatly irritated, almost angry,  when a close friend reached out to me for assistance on taxes.  I usually do them, but I did not want to be bothered this year and felt almost used.",2022-04-04 08:45:24,8,Neutral,0.86629605,0.12355682,0.010147139
1390,I've been practicing but I'm not making any progress,2021-09-08 13:27:34,8,Neutral,0.90447706,0.087564066,0.007958905
1391,I might have said something wrong.,2021-10-07 19:29:34,8,Neutral,0.780882,0.19993477,0.019183187
1392,I'm not good enough,2022-01-10 13:33:42,8,Neutral,0.39424977,0.54245025,0.06330005
1393,I'll be unloved and lonely,2021-10-27 08:08:41,8,Neutral,0.45063284,0.47575402,0.07361307
1394,It may change their opinion of me and would change our relationship.,2022-06-17 03:42:40,8,Neutral,0.1329016,0.7727721,0.09432629
1395,I will work harder and ask more questions when I am unsure of things.,2022-01-28 08:18:52,8,Neutral,0.90799105,0.088282995,0.0037259718
1396,I did try different diets and after one week of dieting I realized that I've gained a pound.,2022-05-04 08:39:00,8,Neutral,0.35785866,0.5015403,0.14060104
1397,Nothing. Keep studying ,2022-01-25 08:15:57,8,Neutral,0.08297691,0.60758394,0.30943915
1398,busy,2022-06-01 08:25:03,8,Neutral,0.40405768,0.5232636,0.07267876
1399,Disappointed,2022-08-06 01:22:01,8,Neutral,0.029031921,0.66986305,0.30110505
1400,disappointed,2022-07-15 22:31:04,8,Neutral,0.9134548,0.08067028,0.00587491
1401,Maybe they're not the only one,2022-01-18 02:15:55,8,Neutral,0.8596046,0.13133438,0.009061094
1402,I'll never accomplish anything meaningful. ,2022-01-09 20:13:50,8,Neutral,0.89224964,0.099138774,0.008611562
1403,That I feel like I couldn't trust his relationships.,2022-01-12 22:20:17,8,Neutral,0.91581637,0.081819005,0.0023645582
1404,"It says exactly that, I'm not a good salesman. It takes a certain personality and talent",2022-02-14 18:28:27,8,Neutral,0.75488496,0.22658657,0.01852843
1405,A friend of mine was pressuring me to see a movie I didn't want to see.  I tried to sheepishly get out of it but did not want to disappoint him so I just sort of agreed when I didn't want to do it.  So I ended up being miserable for two hours watching a movie I did not enjoy.,2022-07-22 03:56:37,8,Neutral,0.30874074,0.5349961,0.15626316
1406,I'm going to die alone,2021-12-07 18:31:45,8,Neutral,0.47521824,0.4812762,0.043505523
1407,"I would tell my coworker that I understand, and I would give them space. ",2022-01-06 12:43:03,8,Neutral,0.4701415,0.48355785,0.046300694
1408,Frustrated,2021-12-31 07:10:00,8,Neutral,0.415411,0.5072345,0.0773545
1409,I would slide into a depression,2022-06-15 16:14:31,8,Neutral,0.37468368,0.4923538,0.13296254
1410,I would never feel safe in the shelter,2021-12-30 03:54:36,8,Neutral,0.38028437,0.46144688,0.15826876
1411,call and apologize ,2022-04-21 17:12:21,8,Neutral,0.7987965,0.1931913,0.008012264
1412,frustrated,2022-07-24 14:29:13,8,Neutral,0.9750274,0.022624575,0.0023480537
1413,I would tell them I will work faster at work.,2021-12-13 15:29:29,8,Neutral,0.6470212,0.3330026,0.01997624
1414,anxious,2022-04-07 18:30:01,8,Neutral,0.7746678,0.21228738,0.013044877
1415,I didn't explain this right.,2021-12-30 19:32:24,8,Neutral,0.958539,0.038771793,0.0026891811
1416,anger,2022-01-09 02:03:05,8,Neutral,0.63757056,0.33802795,0.024401532
1417,"I was a salesperson for six months, but was fired because I did not meet my sales quotas.",2022-04-20 05:52:25,8,Neutral,0.88945144,0.10632421,0.004224386
1418,Try to buckle up.,2021-12-28 14:48:50,8,Neutral,0.08350285,0.7318312,0.18466587
1419,Leave the party.,2022-04-06 23:56:23,8,Neutral,0.71923614,0.264226,0.016537903
1420,I feel lost and don't know what to do with my life.,2022-05-08 05:52:26,8,Neutral,0.2585887,0.63203174,0.109379634
1421,That I am not qualified for my position ,2022-03-22 15:20:58,8,Neutral,0.7698005,0.21245354,0.017745988
1422,I'm a failure and can't keep a sales person job.,2022-03-23 02:50:21,8,Neutral,0.8836397,0.110019796,0.00634049
1423,"I'm sad that they can't go out, but understanding that they do have a life outside of work.",2022-06-17 18:44:46,8,Neutral,0.101311244,0.75353116,0.14515764
1424,I gained a pound after dieting for a week.,2022-01-22 14:56:22,8,Neutral,0.8844842,0.10686063,0.008655158
1425,disappointed,2022-01-20 13:14:11,8,Neutral,0.9561124,0.041046165,0.0028414172
1426,My wife walked out on me by leaving a note and not letting me know,2022-06-26 21:35:32,8,Neutral,0.30874074,0.5349961,0.15626316
1427,We would lose the car,2022-02-12 21:16:49,8,Neutral,0.3596669,0.61288583,0.027447226
1428,I would apply for more jobs,2022-04-29 21:48:31,8,Neutral,0.89265275,0.101293914,0.006053253
1429,My boss approached me while I was on my coffee break and reminded me of some work that was due.,2022-06-30 02:44:34,8,Neutral,0.743194,0.23126982,0.025536174
1430,sad,2021-09-20 01:03:58,8,Neutral,0.7399414,0.23354991,0.02650872
1431,I am a Christian. I would try to remind myself that GOD LOVES me.,2022-02-02 01:42:33,8,Neutral,0.41988105,0.5339388,0.046180163
1432,I am trying to lose weight. The latest diet has me gaining a pound.,2022-03-17 00:17:57,8,Neutral,0.92776304,0.06671338,0.005523551
1433,I'm the cause of the breakup,2022-06-12 01:58:20,8,Neutral,0.9283487,0.06591658,0.0057346527
1434,I would start dating again and  have friends around me.,2022-03-16 22:02:10,8,Neutral,0.7793111,0.20654027,0.014148592
1435,annoyed,2022-08-06 19:28:35,8,Neutral,0.77303076,0.21084148,0.016127812
1436,That person is probably lying and doesn't like me.,2022-01-26 18:30:19,8,Neutral,0.63982844,0.31423885,0.04593264
1437,Anticipation,2021-12-19 16:15:47,8,Neutral,0.9469825,0.049398832,0.0036186567
1438,They're going to g.et tired of me forgetting things and fire me one day.,2022-03-21 05:00:31,8,Neutral,0.86040103,0.12646234,0.013136563
1439,I could be alone,2022-07-05 00:04:50,8,Neutral,0.066250436,0.8732599,0.06048969
1440,My boss is overly anxious about my work,2022-07-24 16:01:36,8,Neutral,0.062489226,0.5248941,0.4126166
1441,I'm fundamentally flawed as a person,2021-12-17 11:44:00,8,Neutral,0.6440077,0.33700302,0.018989341
1442,he feels I cannot finish if I take a brief break for coffee,2021-10-01 04:44:40,8,Neutral,0.001532815,0.020910194,0.977557
1443,"i am being polite and friendly, why can't he?",2022-06-22 18:16:55,8,Neutral,0.8419006,0.14321719,0.014882275
1444,I would complete the task right away.,2021-10-31 08:05:04,8,Neutral,0.36507395,0.5578824,0.077043615
1445,I will never have the things I want.,2022-01-23 20:17:22,8,Neutral,0.35284328,0.4910872,0.15606952
1446,try to be happy for him,2022-08-01 05:37:43,8,Neutral,0.84803885,0.14688015,0.0050809523
1447,I have no words to put together for an essay I'm supposed to write.,2021-12-14 12:35:43,8,Neutral,0.7870392,0.18391311,0.029047713
1448,"I will not have the ability to afford basic necessities such as food, shelter, and transportation.",2022-07-04 20:44:23,8,Neutral,0.8139114,0.17029458,0.01579401
1449,Was enjoying a sci-fi show and became angry at my brother for not being here to watch it too,2022-05-06 05:21:48,8,Neutral,0.9381859,0.05499738,0.006816799
1450,its only a pound and the question didnt state whether they had been exercising or not so it isnt a dead end,2022-07-16 03:10:04,8,Neutral,0.116019875,0.70187753,0.18210262
1451,anxious,2022-03-14 01:15:16,8,Neutral,0.9706881,0.027106076,0.0022057642
1452,I won't know if I really messed things up or if he was just cheating,2022-03-18 00:42:33,8,Neutral,0.8419006,0.14321719,0.014882275
1453,Accept the situation and move on. Let her go.,2022-03-11 18:38:04,8,Neutral,0.8385973,0.14692146,0.014481248
1454,I will never have a life I enjoy,2022-02-20 01:03:26,8,Neutral,0.6969036,0.26456463,0.038531747
1455,would have liked to become more than friends but doesn't seem like it would happen,2022-07-23 22:34:54,8,Neutral,0.19119325,0.7301295,0.07867723
1456,It means I have too much to do.,2022-05-09 21:37:48,8,Neutral,0.91066706,0.08120395,0.008129007
1457,My spouse has packed up and left me. ,2022-07-05 06:30:19,8,Neutral,0.89259684,0.09983241,0.0075707226
1458,I am a bad partner. ,2022-08-08 16:56:57,8,Neutral,0.974101,0.023004632,0.0028943343
1459,What could be wrong with me?,2021-10-12 20:30:04,8,Neutral,0.11511657,0.79627466,0.08860876
1460,People do not want to be around me,2022-01-04 05:48:40,8,Neutral,0.8071724,0.18433654,0.008491011
1461,I waved at someone I knew and they did not wave back,2021-09-14 16:47:10,8,Neutral,0.03753241,0.831693,0.13077454
1462,I suck at interviews.,2022-03-20 16:26:57,8,Neutral,0.593059,0.37307325,0.033867713
1463,Seek out professional therapy. ,2022-06-13 04:27:04,8,Neutral,0.6892328,0.28645155,0.024315618
1464,I may not know his situation at the moment.,2022-07-07 03:17:27,8,Neutral,0.6708665,0.2811837,0.047949787
1465,lonely,2021-10-29 15:00:49,8,Neutral,0.09072554,0.7114603,0.19781412
1466,I will spend more of my life doing things I don't enjoy,2022-08-22 23:51:20,8,Neutral,0.9771823,0.02035217,0.0024655443
1467,I would try to strike up conversation with another group of friends possibly one where the host I know is in the group so that they can introduce me.,2022-03-09 15:57:09,8,Neutral,0.28839815,0.6619794,0.049622443
1468,He made me feel incompetent and neglected.,2021-12-31 01:24:14,8,Neutral,0.82563466,0.16283266,0.011532736
1469,My boss reminds me of some work I have to do while I'm taking my coffee break. ,2022-04-13 12:57:12,8,Neutral,0.25061128,0.625208,0.12418071
1470,It would say that I don't know who I am showing outwardly. ,2022-02-19 00:18:12,8,Neutral,0.9626882,0.03404494,0.0032667513
1471,This is my break why are you talking about work stuff?,2022-03-07 17:42:15,8,Neutral,0.49757454,0.44964954,0.05277596
1472,I don't make a good or impactful impression on people.,2021-10-17 13:27:48,8,Neutral,0.77303773,0.2137073,0.013254978
1473,I'm not appreciated by him.,2022-06-12 19:36:51,8,Neutral,0.011090979,0.55347025,0.43543872
1474,Maybe I'm unlikeable,2022-05-14 03:00:34,8,Neutral,0.66732657,0.3126877,0.019985726
1475,hospital patients will suffer,2022-04-20 08:41:56,8,Neutral,0.007925174,0.5654018,0.42667305
1476,I might be a boring person,2022-07-10 14:34:37,8,Neutral,0.7692673,0.21745247,0.013280217
1477,angry,2022-06-10 01:42:54,8,Neutral,0.72814864,0.2577208,0.0141305635
1478,I cannot handle life as well as I used to.,2021-11-29 03:03:24,8,Neutral,0.41545084,0.5522842,0.03226496
1479,I'll end up homeless,2021-09-16 20:12:32,8,Neutral,0.073582895,0.7753969,0.15102026
1480,Why did he not wave back?,2022-03-07 20:46:08,8,Neutral,0.5813285,0.382689,0.035982527
